scheduled_dep_time,distance,weather_delay,dep_hour,dep_minute,carrier,carrier_encoded
1135,2351,19.953064250993823,11,35,AA,0
2105,1305,0.0171981058073922,21,5,AA,0
219,1469,5.473969978955658,2,19,AA,0
1356,370,3.82533350893613,13,56,AA,0
1317,1296,1.910186582886644,13,17,AA,0
957,2926,0.1298377906631529,9,57,AA,0
1197,1660,0.3059104896872768,11,97,AA,0
224,370,17.549374294839414,2,24,AA,0
391,1379,0.6769052673759502,3,91,AA,0
1143,1646,10.223764211356452,11,43,AA,0
1609,866,0.6070863859497405,16,9,AA,0
823,2385,3.014792945795155,8,23,AA,0
2151,915,7.138429632420436,21,51,AA,0
2351,974,2.0032417346318327,23,51,AA,0
1762,285,4.40039066627535,17,62,AA,0
1126,1375,10.534439761873282,11,26,AA,0
1682,1595,3.3145716212560767,16,82,AA,0
1113,2866,4.741362603770315,11,13,AA,0
1536,416,10.4299409721997,15,36,AA,0
417,372,2.3533889457888724,4,17,AA,0
1801,1036,7.363612391704248,18,1,AA,0
1479,2110,3.058599215630577,14,79,AA,0
2340,658,3.1939928322302,23,40,AA,0
1243,1390,3.171832285620606,12,43,AA,0
524,643,12.7607191032956,5,24,AA,0
1791,936,0.254170472425767,17,91,AA,0
170,1155,0.3716267107687747,1,70,AA,0
1939,387,3.6516923834036144,19,39,AA,0
286,2939,0.117161751197688,2,86,AA,0
1053,935,11.334702546093837,10,53,AA,0
1983,2436,3.2891873231403084,19,83,AA,0
1245,734,6.752512228756967,12,45,AA,0
2160,1465,25.26414880176423,21,60,AA,0
687,1564,17.16403209027096,6,87,AA,0
2208,2828,11.977546766075015,22,8,AA,0
1386,1388,0.6305851459533184,13,86,AA,0
1335,2803,9.021771568615089,13,35,AA,0
1760,1700,17.745696562562443,17,60,AA,0
439,595,0.8056557195444094,4,39,AA,0
727,677,25.609797302872188,7,27,AA,0
840,2700,4.374468987577559,8,40,AA,0
2311,441,14.790206344210034,23,11,AA,0
654,213,4.701219741758701,6,54,AA,0
1416,1982,1.070519915946497,14,16,AA,0
2122,724,14.249169183863714,21,22,AA,0
631,915,0.7867938094488559,6,31,AA,0
1191,2105,1.6074628580406067,11,91,AA,0
1944,515,5.600400973429522,19,44,AA,0
2118,659,0.8645706194371022,21,18,AA,0
1698,2182,9.423081317899053,16,98,AA,0
197,868,2.6524956015112706,1,97,AA,0
83,566,0.5518984339650034,0,83,AA,0
138,2567,4.325906519362691,1,38,AA,0
1854,1646,0.6858364624322654,18,54,AA,0
1555,2558,3.578979053951487,15,55,AA,0
1757,2560,0.94229092365195,17,57,AA,0
1564,1515,4.90673586836507,15,64,AA,0
1080,1975,8.90137254156601,10,80,AA,0
2073,2478,1.4524026149383575,20,73,AA,0
443,1991,4.703387029686535,4,43,AA,0
1748,974,1.976030205259484,17,48,AA,0
2234,355,0.7821727361755788,22,34,AA,0
1005,1292,0.59581691279354,10,5,AA,0
2336,2280,2.434280629297007,23,36,AA,0
1756,1873,8.02400670388031,17,56,AA,0
1964,462,6.147341423960021,19,64,AA,0
552,2585,6.572976813090113,5,52,AA,0
650,1038,3.5014284133645424,6,50,AA,0
563,2185,0.4520245043724016,5,63,AA,0
662,2230,0.6563125064065694,6,62,AA,0
1325,627,4.511958330858853,13,25,AA,0
260,244,0.1814634717803643,2,60,AA,0
1353,538,3.750536966864013,13,53,AA,0
589,2013,2.477746577865319,5,89,AA,0
2081,1424,3.1514702786959075,20,81,AA,0
1480,851,0.8951395564264187,14,80,AA,0
1618,285,3.1695689119210324,16,18,AA,0
1258,2618,2.668862244377837,12,58,AA,0
1377,2119,6.0489205226797615,13,77,AA,0
284,1796,3.616724421955608,2,84,AA,0
112,1619,5.103917846410146,1,12,AA,0
2086,531,0.0694859893037203,20,86,AA,0
219,371,0.1558127206831546,2,19,AA,0
1368,535,6.460977736164186,13,68,AA,0
855,725,8.89746209124499,8,55,AA,0
565,2189,0.869150452891781,5,65,AA,0
465,737,0.7420782601190392,4,65,AA,0
946,1437,2.481253103365604,9,46,AA,0
1974,1185,3.890991298190394,19,74,AA,0
1735,2750,2.205405761494305,17,35,AA,0
271,2746,1.21558757242446,2,71,AA,0
1396,2113,1.3502236350110035,13,96,AA,0
1268,2849,1.4803533169870795,12,68,AA,0
217,1012,0.5470627621204875,2,17,AA,0
2057,2041,5.215964098239557,20,57,AA,0
1465,2129,0.0534814673869313,14,65,AA,0
1415,1328,4.029908368107283,14,15,AA,0
1581,1803,21.559852230143303,15,81,AA,0
725,2969,9.04642395808897,7,25,AA,0
1447,2069,10.89808518734472,14,47,AA,0
1804,1480,2.184167795526069,18,4,AA,0
1251,2551,4.982837596016039,12,51,AA,0
1202,1441,1.327441795349773,12,2,AA,0
2231,1885,1.897206441547636,22,31,AA,0
224,2669,10.446868283984038,2,24,AA,0
1052,1444,7.551732174481989,10,52,AA,0
1281,1514,1.2026731249674278,12,81,AA,0
96,632,5.229992408253859,0,96,AA,0
2216,1711,6.461867660930908,22,16,AA,0
47,504,0.5173646396818219,0,47,AA,0
4,638,8.53957041105216,0,4,AA,0
1594,1309,1.137492305697654,15,94,AA,0
1998,2766,17.90996618455877,19,98,AA,0
2148,1197,5.725594241839763,21,48,AA,0
611,825,0.25258530972868,6,11,AA,0
1831,2841,2.139084153163344,18,31,AA,0
794,1550,1.3723542981801182,7,94,AA,0
452,2019,7.0961245402018,4,52,AA,0
2332,962,2.911272033947798,23,32,AA,0
869,1548,1.5674223238051446,8,69,AA,0
485,724,3.5871163501098065,4,85,AA,0
1759,1346,26.34886286186188,17,59,AA,0
745,2211,4.519095406629033,7,45,AA,0
2140,2913,13.10617113131488,21,40,AA,0
343,890,11.927259493781635,3,43,AA,0
950,489,3.385415915559836,9,50,AA,0
413,1923,6.530778146325539,4,13,AA,0
1154,2839,8.70394382820921,11,54,AA,0
1176,1005,1.4847719563559396,11,76,AA,0
706,2344,8.733533515287913,7,6,AA,0
1467,2009,14.158666774373474,14,67,AA,0
2198,2923,1.4232121843547416,21,98,AA,0
1929,1473,0.0019461615954301,19,29,AA,0
2018,725,2.053856126725889,20,18,AA,0
542,501,2.627007024217738,5,42,AA,0
1914,885,1.0824616646371017,19,14,AA,0
2125,2123,7.329675228731856,21,25,AA,0
699,2295,2.596922456191776,6,99,AA,0
1675,1507,4.792601554545565,16,75,AA,0
1298,2063,7.288141747528456,12,98,AA,0
2263,1222,14.251956392319638,22,63,AA,0
1015,738,1.5326503092539494,10,15,AA,0
2138,418,14.08302442358982,21,38,AA,0
951,2168,1.6490427583183465,9,51,AA,0
987,463,9.06228551642719,9,87,AA,0
476,1759,4.682706476261555,4,76,AA,0
1807,1201,1.3655905434900282,18,7,AA,0
2004,2087,8.720494635918584,20,4,AA,0
1634,2162,2.7134167388576,16,34,AA,0
194,740,3.196448734912827,1,94,AA,0
1657,390,3.288853916931134,16,57,AA,0
238,1799,5.143007013241363,2,38,AA,0
1773,674,8.688934044362409,17,73,AA,0
946,1661,1.9614962308312769,9,46,AA,0
1556,2750,4.639689782026983,15,56,AA,0
20,301,9.676472139870976,0,20,AA,0
1298,2995,1.8120724626184523,12,98,AA,0
2214,1027,22.42910805109428,22,14,AA,0
2110,2631,2.451497226531206,21,10,AA,0
1591,2409,3.0582717123004546,15,91,AA,0
1006,310,9.10482993891072,10,6,AA,0
846,999,5.814734693854238,8,46,AA,0
2248,998,9.943334150529935,22,48,AA,0
1918,1176,6.131182600755408,19,18,AA,0
186,823,5.314271221839668,1,86,AA,0
992,2207,1.985712350837012,9,92,AA,0
420,1567,1.7232517418474411,4,20,AA,0
1320,1189,0.6506687204469244,13,20,AA,0
923,1507,6.347818272416465,9,23,AA,0
282,2323,3.342505460414458,2,82,AA,0
42,989,4.792722428047268,0,42,AA,0
822,2049,15.407112289185507,8,22,AA,0
2304,2510,8.581343178822458,23,4,AA,0
2072,2610,1.9232187219288708,20,72,AA,0
2019,1322,0.6491850440352851,20,19,AA,0
1742,475,0.1612458248007996,17,42,AA,0
1577,2532,1.645176422749127,15,77,AA,0
177,2779,1.3396067304654824,1,77,AA,0
1729,369,1.2214550045273356,17,29,AA,0
2206,671,2.079281448085251,22,6,AA,0
1836,1990,19.13639668735942,18,36,AA,0
1527,1972,3.401109699771665,15,27,AA,0
1429,2871,4.059943907188573,14,29,AA,0
680,2761,3.073043126249363,6,80,AA,0
60,1585,0.570872519400611,0,60,AA,0
650,552,10.850730721097854,6,50,AA,0
2326,2187,2.989265831576733,23,26,AA,0
1823,1033,0.5955810256860063,18,23,AA,0
1058,1596,1.1452253990417556,10,58,AA,0
1956,449,7.147093212268619,19,56,AA,0
115,1998,3.76681908839986,1,15,AA,0
300,1192,4.0129128697115295,3,0,AA,0
30,2530,2.044489170715721,0,30,AA,0
1696,1503,0.5923967780599666,16,96,AA,0
414,692,0.7887140719749032,4,14,AA,0
1397,986,4.146848514706703,13,97,AA,0
919,1242,4.5535867219452815,9,19,AA,0
2157,2155,0.392043214323178,21,57,AA,0
1621,1687,2.019124432409905,16,21,AA,0
212,800,1.9142994739947985,2,12,AA,0
109,986,1.4532400599861306,1,9,AA,0
1835,1318,9.257295032145617,18,35,AA,0
237,2132,10.789484603457826,2,37,AA,0
1062,657,8.797735877749522,10,62,AA,0
734,1303,11.47486793679201,7,34,AA,0
1823,2187,2.057409913058002,18,23,AA,0
226,2054,0.2665107054977769,2,26,AA,0
1443,1418,0.1333207262745896,14,43,AA,0
93,1522,7.207398996377553,0,93,AA,0
2317,2190,0.639493882708183,23,17,AA,0
749,2159,0.6926959872766904,7,49,AA,0
1765,1144,1.809127045822676,17,65,AA,0
428,751,1.8175821119817208,4,28,AA,0
1913,569,1.538530058665235,19,13,AA,0
591,553,0.7134802455225115,5,91,AA,0
109,2566,2.471932875076486,1,9,AA,0
100,1797,1.1442718406311223,1,0,AA,0
1617,1629,3.635498973151736,16,17,AA,0
1259,2920,10.455169999325522,12,59,AA,0
2001,430,4.866474583051209,20,1,AA,0
1654,1012,0.2855670470640974,16,54,AA,0
817,1020,0.4349524084152727,8,17,AA,0
784,994,4.4250594736723965,7,84,AA,0
2333,493,0.2824990556980918,23,33,AA,0
1155,680,22.956556847974888,11,55,AA,0
1249,595,5.229283718970223,12,49,AA,0
669,666,6.475430096718755,6,69,AA,0
2291,2066,1.560343892791209,22,91,AA,0
1386,315,8.99503155507363,13,86,AA,0
381,771,0.8686156151616254,3,81,AA,0
268,1568,3.355041932886617,2,68,AA,0
51,2252,5.152516167956284,0,51,AA,0
1294,789,0.9042437881268512,12,94,AA,0
1528,584,9.260413138491318,15,28,AA,0
956,430,0.0443523547497785,9,56,AA,0
1980,2163,2.2436626343486448,19,80,AA,0
306,1797,3.10431770131701,3,6,AA,0
1169,1652,8.206518247387013,11,69,AA,0
992,272,6.058481055266789,9,92,AA,0
354,311,0.1676002435939389,3,54,AA,0
698,2340,0.2135358915471795,6,98,AA,0
1416,1926,7.052512922912425,14,16,AA,0
248,1473,3.937294961263712,2,48,AA,0
512,1195,2.835326690232896,5,12,AA,0
1057,1566,1.694314649956132,10,57,AA,0
580,2678,3.352814111187772,5,80,AA,0
80,370,1.8005690952457367,0,80,AA,0
2048,1853,1.208539136005904,20,48,AA,0
1381,2863,8.667125165523206,13,81,AA,0
898,2036,15.324460299175712,8,98,AA,0
323,2004,2.6936849761586794,3,23,AA,0
99,409,11.707723692721691,0,99,AA,0
142,949,10.304802032238864,1,42,AA,0
2159,2034,0.1591678452351255,21,59,AA,0
581,1935,1.7150568375939017,5,81,AA,0
1069,621,1.7760791061569008,10,69,AA,0
699,1997,0.6944555546034635,6,99,AA,0
543,2606,3.794051085554004,5,43,AA,0
353,2410,5.693422785592332,3,53,AA,0
1932,2951,8.772334095660673,19,32,AA,0
1719,1452,2.574629396932852,17,19,AA,0
1369,284,1.475590323466918,13,69,AA,0
726,292,1.4198564793872162,7,26,AA,0
57,2384,6.254201146881018,0,57,AA,0
139,2215,2.345905233598961,1,39,AA,0
2090,2874,0.1807738662221384,20,90,AA,0
2107,1907,1.7199252678197303,21,7,AA,0
855,1307,0.0024437095323931,8,55,AA,0
1475,929,0.963281489817576,14,75,AA,0
737,2186,11.505467920333668,7,37,AA,0
874,1445,5.285372813836307,8,74,AA,0
2294,1960,1.1858618084151442,22,94,AA,0
1755,1971,1.1736785143958377,17,55,AA,0
220,675,0.7824904234601615,2,20,AA,0
442,2336,4.434548873240519,4,42,AA,0
2079,2468,1.2830407667686872,20,79,AA,0
2062,1250,1.539937482909154,20,62,AA,0
1657,2292,8.598945623146498,16,57,AA,0
1990,2712,2.647708732199445,19,90,AA,0
1294,621,0.3383518959561131,12,94,AA,0
1740,1358,1.0519258964543976,17,40,AA,0
2108,423,9.667054406432785,21,8,AA,0
1923,1797,12.23709012369116,19,23,AA,0
1424,1432,15.450845493817392,14,24,AA,0
909,2398,6.875238535329732,9,9,AA,0
697,1157,9.031054304677198,6,97,AA,0
1073,2799,1.1380532481601264,10,73,AA,0
606,1290,4.891119144511677,6,6,AA,0
2241,2423,1.405499992552476,22,41,AA,0
1710,997,0.2272190648891542,17,10,AA,0
362,1278,1.2296337148649807,3,62,AA,0
549,537,2.264842421725368,5,49,AA,0
1904,1444,9.497202651626385,19,4,AA,0
836,1542,0.0706452166161858,8,36,AA,0
1489,1201,9.011783222508662,14,89,AA,0
649,667,4.904878610366202,6,49,AA,0
1060,1530,0.6761788546658648,10,60,AA,0
317,2760,4.131041941091335,3,17,AA,0
2223,1828,11.315947123336642,22,23,AA,0
1646,1075,0.0778398956072784,16,46,AA,0
1613,2672,2.1917305333244537,16,13,AA,0
1640,2142,3.688171781338934,16,40,AA,0
882,506,2.855353399551741,8,82,AA,0
656,1871,3.3831307544336764,6,56,AA,0
1680,1410,7.528700866573621,16,80,AA,0
1815,1944,1.542525227149678,18,15,AA,0
990,2902,4.096939540938895,9,90,AA,0
1151,1566,0.0764529698225766,11,51,AA,0
1706,2445,3.5470171399495447,17,6,AA,0
1065,2430,4.815320996531349,10,65,AA,0
2073,336,0.8980373617062001,20,73,AA,0
1141,2940,2.1282654796611205,11,41,AA,0
237,2054,5.898554814608196,2,37,AA,0
101,304,3.515618593475367,1,1,AA,0
582,1780,2.349308303919294,5,82,AA,0
1003,2768,3.1171775189713964,10,3,AA,0
1352,2923,1.2905238029647434,13,52,AA,0
26,1181,0.3991123836623628,0,26,AA,0
1701,2885,10.596379138026858,17,1,AA,0
2059,2378,7.627747188662926,20,59,AA,0
531,2007,5.012341511321758,5,31,AA,0
2167,2089,5.289202513237349,21,67,AA,0
702,618,10.768430520057192,7,2,AA,0
350,2036,2.3532161961982583,3,50,AA,0
1794,2336,2.6887773795105643,17,94,AA,0
305,2959,2.640518408417718,3,5,AA,0
463,2692,2.1867144848099933,4,63,AA,0
868,2297,3.836460828028061,8,68,AA,0
835,1977,0.4456212950786595,8,35,AA,0
1648,1378,2.515511129622967,16,48,AA,0
1784,1803,3.722993173691633,17,84,AA,0
716,1172,7.23473586861727,7,16,AA,0
1808,1467,7.569022875822466,18,8,AA,0
745,1423,1.7263303507523622,7,45,AA,0
2191,2104,3.927824636903505,21,91,AA,0
2151,2332,2.838924144687933,21,51,AA,0
1192,2371,7.747137619465264,11,92,AA,0
435,2438,0.1510294201750339,4,35,AA,0
1353,2851,8.03878677969341,13,53,AA,0
2120,2557,0.9797092858951626,21,20,AA,0
238,1892,6.706591071650264,2,38,AA,0
166,2501,7.597290063700266,1,66,AA,0
189,1431,1.7372498145414652,1,89,AA,0
1377,1190,3.6652085381889616,13,77,AA,0
1794,1586,5.753016696565314,17,94,AA,0
2186,240,0.0435130532127689,21,86,AA,0
695,2247,8.142750674369596,6,95,AA,0
1639,1003,6.619378351301291,16,39,AA,0
551,1817,3.2820018757627105,5,51,AA,0
1722,2863,13.368833189765876,17,22,AA,0
808,764,10.572305595036134,8,8,AA,0
1241,1014,0.0472299802261974,12,41,AA,0
1045,2171,8.902536960081608,10,45,AA,0
827,1045,0.2896175795233596,8,27,AA,0
845,1964,9.711315624372531,8,45,AA,0
1232,2577,7.627634797900954,12,32,AA,0
1322,534,7.886693512296557,13,22,AA,0
431,2468,6.781132715613087,4,31,AA,0
1107,447,1.1108111096506357,11,7,AA,0
33,807,0.1005662304532943,0,33,AA,0
134,650,6.494160421245416,1,34,AA,0
437,2447,11.330702518499702,4,37,AA,0
2063,2941,3.4204687623001844,20,63,AA,0
558,263,8.30078125179677,5,58,AA,0
1784,831,2.599162343415405,17,84,AA,0
448,405,4.606598915469892,4,48,AA,0
1960,1317,4.123932291744648,19,60,AA,0
726,585,2.509575498931322,7,26,AA,0
1403,2785,8.301561831124598,14,3,AA,0
448,2637,10.445849677925176,4,48,AA,0
946,278,11.909567623578482,9,46,AA,0
254,1681,1.6502464863054307,2,54,AA,0
20,2531,0.551463256796199,0,20,AA,0
1489,1264,0.78680634317165,14,89,AA,0
1866,856,3.8746366083790464,18,66,AA,0
1253,1838,2.5958863646099783,12,53,AA,0
534,664,3.409436079645816,5,34,AA,0
1454,1832,13.41731905631194,14,54,AA,0
1581,1164,4.543899436087823,15,81,AA,0
821,2723,1.995038838539465,8,21,AA,0
618,1888,6.4172686743802,6,18,AA,0
336,901,2.3779623545108324,3,36,AA,0
603,331,2.4227471533171125,6,3,AA,0
1449,478,3.026039520876542,14,49,AA,0
1248,967,1.5809410205148775,12,48,AA,0
38,1771,3.317242562981785,0,38,AA,0
1361,2647,13.93387894905337,13,61,AA,0
1,1897,1.8622391695511555,0,1,AA,0
869,1204,3.04034805112664,8,69,AA,0
2189,1457,15.406240527036095,21,89,AA,0
1601,1389,15.16520637047998,16,1,AA,0
1015,1235,27.49881957275214,10,15,AA,0
831,1714,1.2296745157824331,8,31,AA,0
849,2569,4.092596226107133,8,49,AA,0
2302,2051,2.339184041778154,23,2,AA,0
871,1456,5.956720199673447,8,71,AA,0
1578,664,10.758004011572671,15,78,AA,0
734,1494,5.863644101785904,7,34,AA,0
129,709,0.208684933105183,1,29,AA,0
1330,935,5.49742079968714,13,30,AA,0
1130,495,3.322693603880275,11,30,AA,0
548,2331,27.95326463907537,5,48,AA,0
1988,2892,0.0245580829037843,19,88,AA,0
1847,2897,7.759837771349657,18,47,AA,0
1299,1919,1.5179750044158975,12,99,AA,0
1508,1792,4.930154845744845,15,8,AA,0
2075,918,20.867320593215712,20,75,AA,0
380,1337,6.510645937577034,3,80,AA,0
2364,622,4.01758722527817,23,64,AA,0
12,1297,0.1358674035570248,0,12,AA,0
2335,2484,4.031267482628595,23,35,AA,0
476,419,5.845339523877488,4,76,AA,0
478,1839,4.820998028784774,4,78,AA,0
721,2690,3.5245509632891787,7,21,AA,0
2358,270,1.6321125067277404,23,58,AA,0
964,1584,16.58876452979984,9,64,AA,0
958,1555,4.272437078704215,9,58,AA,0
2394,1589,8.981291837962324,23,94,AA,0
2070,1671,1.3801602876662904,20,70,AA,0
43,955,0.2776942185045238,0,43,AA,0
388,2809,13.102251273387877,3,88,AA,0
2119,2928,0.1601756940002355,21,19,AA,0
385,2281,7.342851308062206,3,85,AA,0
1069,1663,5.239561348763471,10,69,AA,0
2208,644,6.392858303891704,22,8,AA,0
1250,2896,8.07597985517152,12,50,AA,0
1380,990,3.0560992062811634,13,80,AA,0
1645,1559,0.4350479898533348,16,45,AA,0
1896,2022,2.4388179715413543,18,96,AA,0
316,2919,4.734126621999796,3,16,AA,0
1289,2338,0.6402236078299699,12,89,AA,0
127,2554,3.0860538601859258,1,27,AA,0
2396,392,1.4156449519843577,23,96,AA,0
1021,2516,9.557412356127942,10,21,AA,0
1911,1089,3.531299783382428,19,11,AA,0
1863,2426,3.549840264415219,18,63,AA,0
2136,1857,2.437230164608584,21,36,AA,0
2126,2880,2.3984191146105767,21,26,AA,0
1738,1243,2.02969443197616,17,38,AA,0
1434,278,1.05337013215538,14,34,AA,0
1248,2866,1.0232051470438068,12,48,AA,0
2023,2341,3.842165290525385,20,23,AA,0
1408,2205,3.701702286625268,14,8,AA,0
1051,320,4.170114788243046,10,51,AA,0
1389,2958,0.7579254635100524,13,89,AA,0
1059,1130,4.103244950919461,10,59,AA,0
836,1446,7.241077743405476,8,36,AA,0
236,2249,5.085889170653425,2,36,AA,0
2321,1277,6.195308508748319,23,21,AA,0
2138,774,1.0002190109311793,21,38,AA,0
1568,2241,1.5811034272016666,15,68,AA,0
536,1434,7.117354957546375,5,36,AA,0
2204,2769,6.081951177310407,22,4,AA,0
153,658,5.731203810011802,1,53,AA,0
1590,1118,1.1350256609827234,15,90,AA,0
722,475,1.0410781745989168,7,22,AA,0
1507,1102,5.589926512363493,15,7,AA,0
2150,2228,5.2714584871417856,21,50,AA,0
1115,656,1.7429792978956091,11,15,AA,0
269,2540,2.655413300967605,2,69,AA,0
1535,1213,3.791856448893314,15,35,AA,0
1529,720,7.6829039195060576,15,29,AA,0
248,1485,2.5904433627159333,2,48,AA,0
698,2803,4.066773892675096,6,98,AA,0
1946,669,10.511516525179402,19,46,AA,0
2359,591,6.783802288069492,23,59,AA,0
2327,1325,5.862719925902724,23,27,AA,0
798,311,4.820966985821551,7,98,AA,0
1287,784,10.959067347348704,12,87,AA,0
2229,862,0.3309659857733468,22,29,AA,0
1514,666,1.289543941634863,15,14,AA,0
820,2281,6.676343163490009,8,20,AA,0
68,1966,4.567136177559607,0,68,AA,0
879,2347,3.5855474237040093,8,79,AA,0
2210,2237,9.15845320888249,22,10,AA,0
573,635,13.321297885483634,5,73,AA,0
1196,800,7.802539094219618,11,96,AA,0
2192,1694,0.8277521874372985,21,92,AA,0
2361,1351,1.5859523190421811,23,61,AA,0
1888,2200,5.156617504381048,18,88,AA,0
1027,1738,2.776064972453427,10,27,AA,0
1470,874,9.165734135710688,14,70,AA,0
1180,1442,0.939450243932928,11,80,AA,0
1647,997,0.5427111000817246,16,47,AA,0
1047,1664,5.676250127432839,10,47,AA,0
1865,2680,0.9352146225844652,18,65,AA,0
366,680,1.231465316779531,3,66,AA,0
1520,675,5.065362389124724,15,20,AA,0
1938,282,1.5825774257913248,19,38,AA,0
234,1478,8.920877406119002,2,34,AA,0
2200,1418,0.9227830522137086,22,0,AA,0
951,2352,0.6213572964124213,9,51,AA,0
1119,2179,5.718637628059411,11,19,AA,0
2048,2409,3.341011599620296,20,48,AA,0
2368,790,12.92934881196561,23,68,AA,0
785,942,6.135110547670285,7,85,AA,0
1585,1185,1.877535073152229,15,85,AA,0
1762,1173,10.533052111724327,17,62,AA,0
1300,1947,13.264017726254806,13,0,AA,0
1345,1641,5.289946066201009,13,45,AA,0
1323,1641,6.325911750526103,13,23,AA,0
334,573,3.948079515832915,3,34,AA,0
1152,2142,7.511904252568712,11,52,AA,0
568,2151,3.880221488162265,5,68,AA,0
445,2209,0.9768349147596784,4,45,AA,0
1237,822,14.987409164355505,12,37,AA,0
2284,1220,1.8183632452463003,22,84,AA,0
1301,858,1.2114922222696876,13,1,AA,0
1193,1577,2.8217055861513223,11,93,AA,0
231,2015,1.7494696256552351,2,31,AA,0
639,299,1.9458468955510508,6,39,AA,0
1541,722,1.7522988206291925,15,41,AA,0
1709,1272,7.82116311368681,17,9,AA,0
1338,2003,1.4531806893966062,13,38,AA,0
908,2282,0.8171972162844385,9,8,AA,0
1822,2159,5.162395602808521,18,22,AA,0
2105,2355,0.3310590729469101,21,5,AA,0
945,533,7.314089425470806,9,45,AA,0
1131,2453,0.8640955390639081,11,31,AA,0
1700,1707,5.561238952661929,17,0,AA,0
2235,2984,5.602669112437468,22,35,AA,0
1392,443,0.6278467070483402,13,92,AA,0
1256,1827,3.4576328126818194,12,56,AA,0
1360,2205,28.08151186897487,13,60,AA,0
1723,1606,7.039151905769558,17,23,AA,0
2157,365,5.116049761315713,21,57,AA,0
513,493,7.925805993814762,5,13,AA,0
709,326,1.6698563846763337,7,9,AA,0
887,1466,2.1449594007685464,8,87,AA,0
436,2300,1.3694444294911376,4,36,AA,0
1505,1534,1.1430374459228567,15,5,AA,0
1606,791,0.7583386854358367,16,6,AA,0
1577,1704,2.757379640229563,15,77,AA,0
60,718,6.613919886955787,0,60,AA,0
554,629,1.3681115034367732,5,54,AA,0
663,1405,14.09370351337718,6,63,AA,0
111,1198,1.9801221560852904,1,11,AA,0
591,1893,4.22506974582287,5,91,AA,0
2070,2107,2.291392726791256,20,70,AA,0
758,2098,4.162554456622173,7,58,AA,0
1974,1348,4.91991917376076,19,74,AA,0
988,1437,9.509250058356644,9,88,AA,0
716,2284,4.232739780185481,7,16,AA,0
865,2442,5.236274163310476,8,65,AA,0
33,325,8.631597364526405,0,33,AA,0
778,2772,2.6660608664747176,7,78,AA,0
1550,433,11.150352885468902,15,50,AA,0
988,1087,9.568020998932782,9,88,AA,0
1653,2585,0.9855874759749156,16,53,AA,0
1124,818,0.8110961534950614,11,24,AA,0
759,1430,7.460797891272732,7,59,AA,0
231,2991,1.9853248744068968,2,31,AA,0
1933,408,0.1298645979726395,19,33,AA,0
2270,367,2.210417705388796,22,70,AA,0
92,219,1.0377122623178858,0,92,AA,0
615,1114,1.3197156096601517,6,15,AA,0
324,1281,0.4127299930225452,3,24,AA,0
1916,2033,0.030286528314485,19,16,AA,0
484,966,4.056621375581576,4,84,AA,0
671,1750,9.670738881497122,6,71,AA,0
735,363,5.253475768542092,7,35,AA,0
744,1201,6.624068027520691,7,44,AA,0
2351,341,3.825807379265626,23,51,AA,0
1205,674,0.5000527578877946,12,5,AA,0
2360,1604,0.2275764539002419,23,60,AA,0
2145,2419,16.46566018634385,21,45,AA,0
1756,2906,0.3744315439403068,17,56,AA,0
1206,2651,0.7382862040193567,12,6,AA,0
1731,1601,1.865293061917588,17,31,AA,0
773,2514,4.911748424225123,7,73,AA,0
1662,2609,0.9401150505441582,16,62,AA,0
806,529,6.154073135708414,8,6,AA,0
654,1883,6.121412685438262,6,54,AA,0
1538,2954,8.51260256628445,15,38,AA,0
1811,448,2.635442612719193,18,11,AA,0
688,994,2.0034492315272234,6,88,AA,0
2263,389,2.264211244777932,22,63,AA,0
2098,2690,9.251244762574231,20,98,AA,0
2020,2800,0.4389349881344988,20,20,AA,0
1444,2598,7.713516572753312,14,44,AA,0
2022,538,2.8692330298900206,20,22,AA,0
1971,857,3.92670789785251,19,71,AA,0
599,713,2.298098157691884,5,99,AA,0
650,2415,0.0560154594450163,6,50,AA,0
1056,2339,1.3573840281546845,10,56,AA,0
996,563,0.7107978015697514,9,96,AA,0
17,993,4.690239490399232,0,17,AA,0
652,1494,1.4372553852227976,6,52,AA,0
1265,2520,3.0465885401949984,12,65,AA,0
1120,1702,8.723957856996785,11,20,AA,0
1973,2189,0.5236393786481105,19,73,AA,0
903,2827,8.326016255663413,9,3,AA,0
2378,1037,1.6470671455673056,23,78,AA,0
1664,2555,2.926865227677536,16,64,AA,0
330,585,11.77322681141048,3,30,AA,0
26,228,1.6255834810350291,0,26,AA,0
820,548,2.982324577558384,8,20,AA,0
673,2763,1.1871870109107638,6,73,AA,0
2063,1999,1.023221814745775,20,63,AA,0
1619,977,1.4292130512452572,16,19,AA,0
1571,2842,1.8023517284138115,15,71,AA,0
735,340,7.7535755727944515,7,35,AA,0
526,1274,1.6534662980298231,5,26,AA,0
1128,552,1.2236453530328075,11,28,AA,0
80,2797,1.618664986810518,0,80,AA,0
2097,2988,8.781090135438236,20,97,AA,0
1253,2570,29.60014237525925,12,53,AA,0
972,2190,20.05974255057195,9,72,AA,0
455,2748,6.8590129292770365,4,55,AA,0
1276,1528,4.930808060987094,12,76,AA,0
2022,1870,1.3193839330073542,20,22,AA,0
225,1513,8.983091770045691,2,25,AA,0
1600,2907,6.428335829475376,16,0,AA,0
1090,585,0.1991739556895422,10,90,AA,0
1088,2744,0.4076679238924083,10,88,AA,0
1116,1571,5.311170561491715,11,16,AA,0
